 ******************************************************************************
 * SHELL MODEL - DEFORMED WOODS-SAXON POTENTIAL:  NUCLEUS Z= 92 N=144 A=236   *
 * CENTRAL POTENTIAL-DEPTH VO = -45.9 DIFUSSENESS A=  0.630 RADIUS RO=   7.66 *
 * SPIN-ORBIT POTEN.-DEPTH VSO = 17.5 DIFUSSENESS A=  0.630 RADIUS RV=   7.66 *
 ******************************************************************************
 Eldm- Pashkevich 

 EPS= 0.000 a1= 0.000 a3=-0.200 a4=-0.160 a5= 0.000 a6= 0.000 Gn*A=22.5 Gz*A=26.5
 VAR:    T         F         T         F         F         F
 P(1)  P(2)   Barrier  Sh.Cor   Eldm   dU(N)   dU(P)   dP(N)   dP(P)   BC   BS
 0.150 0.160  17.3863  1.9909 15.395   1.033   0.875  -0.022   0.104 0.988  1.044
 0.150 0.170  17.5928  1.6223 15.971   0.851   0.700  -0.038   0.110 0.987  1.046
 0.150 0.180  17.8796  1.3039 16.576   0.716   0.572  -0.076   0.093 0.987  1.048
 0.150 0.190  18.2453  1.0349 17.210   0.627   0.489  -0.133   0.053 0.986  1.050
 0.150 0.200  18.6876  0.8139 17.874   0.374   0.449   0.000  -0.010 0.986  1.052
 0.160 -.200  18.6857  0.8122 17.873   0.177   0.628   0.134  -0.127 0.985  1.053
 0.160 -.190  18.2835  1.0684 17.215   0.437   0.673   0.014  -0.055 0.986  1.051
 0.160 -.180  17.9574  1.3722 16.585   0.755   0.759  -0.135  -0.006 0.986  1.049
 0.160 -.170  17.7072  1.7228 15.984   1.009   0.889  -0.195   0.019 0.987  1.047
 0.160 -.160  17.5331  2.1196 15.413   1.195   1.064  -0.159   0.020 0.988  1.045
 0.160 -.150  17.4352  2.5612 14.874   1.426   1.284  -0.146  -0.003 0.988  1.043
 0.160 -.140  17.4090  3.0446 14.364   1.702   1.548  -0.156  -0.050 0.989  1.042
 0.160 -.130  17.4528  3.5652 13.888   2.021   1.853  -0.190  -0.119 0.989  1.040
 0.160 -.120  17.5627  4.1192 13.444   2.376   2.200  -0.246  -0.211 0.989  1.039
 0.160 -.110  17.7298  4.6970 13.033   2.763   2.580  -0.323  -0.323 0.990  1.037
 0.160 -.100  17.9438  5.2881 12.656   3.175   2.989  -0.421  -0.455 0.990  1.036
 0.160 -.090  18.1935  5.8804 12.313   3.602   3.418  -0.535  -0.604 0.991  1.035
 0.160 -.080  18.4673  6.4607 12.007   4.033   3.858  -0.664  -0.767 0.991  1.034
 0.160 -.070  18.7476  7.0136 11.734   4.458   4.299  -0.802  -0.942 0.991  1.033
 0.160 -.060  19.0223  7.5254 11.497   4.863   4.730  -0.944  -1.124 0.991  1.033
 0.160 -.050  19.2794  7.9836 11.296   5.236   5.138  -1.083  -1.307 0.992  1.032
 0.160 -.040  19.5052  8.3758 11.129   5.562   5.508  -1.211  -1.484 0.992  1.031
 0.160 -.030  19.6928  8.6920 11.001   5.832   5.828  -1.321  -1.647 0.992  1.031
 0.160 -.020  19.8327  8.9238 10.909   6.034   6.079  -1.407  -1.783 0.992  1.031
 0.160 -.010  19.9189  9.0652 10.854   6.159   6.243  -1.461  -1.876 0.992  1.030
 0.160 0.000  19.9480  9.1128 10.835   6.201   6.301  -1.479  -1.910 0.992  1.030
 0.160 0.010  19.9189  9.0652 10.854   6.159   6.243  -1.461  -1.876 0.992  1.030
 0.160 0.020  19.8330  8.9238 10.909   6.034   6.079  -1.407  -1.783 0.992  1.031
 0.160 0.030  19.6928  8.6920 11.001   5.832   5.828  -1.321  -1.647 0.992  1.031
 0.160 0.040  19.5051  8.3758 11.129   5.562   5.508  -1.211  -1.484 0.992  1.031
 0.160 0.050  19.2794  7.9836 11.296   5.236   5.138  -1.083  -1.307 0.992  1.032
 0.160 0.060  19.0223  7.5254 11.497   4.863   4.730  -0.944  -1.124 0.991  1.033
 0.160 0.070  18.7475  7.0136 11.734   4.458   4.299  -0.802  -0.942 0.991  1.033
 0.160 0.080  18.4658  6.4607 12.005   4.033   3.858  -0.664  -0.767 0.991  1.034
 0.160 0.090  18.1935  5.8804 12.313   3.602   3.418  -0.535  -0.604 0.991  1.035
 0.160 0.100  17.9438  5.2881 12.656   3.175   2.989  -0.421  -0.455 0.990  1.036
 0.160 0.110  17.7298  4.6970 13.033   2.763   2.580  -0.323  -0.323 0.990  1.037
 0.160 0.120  17.5627  4.1192 13.444   2.376   2.200  -0.246  -0.211 0.989  1.039
 0.160 0.130  17.4528  3.5652 13.888   2.021   1.853  -0.190  -0.119 0.989  1.040
 0.160 0.140  17.4090  3.0446 14.364   1.702   1.548  -0.156  -0.050 0.989  1.042
 0.160 0.150  17.4352  2.5612 14.874   1.426   1.284  -0.146  -0.003 0.988  1.043
 0.160 0.160  17.5330  2.1196 15.413   1.195   1.064  -0.159   0.020 0.988  1.045
 0.160 0.170  17.7071  1.7228 15.984   1.009   0.889  -0.195   0.019 0.987  1.047
 0.160 0.180  17.9573  1.3722 16.585   0.755   0.759  -0.135  -0.006 0.986  1.049
 0.160 0.190  18.2835  1.0684 17.215   0.437   0.673   0.014  -0.055 0.986  1.051
 0.160 0.200  18.6857  0.8122 17.873   0.177   0.628   0.134  -0.127 0.985  1.053
 0.170 -.200  18.6880  0.8088 17.879   0.083   0.631   0.172  -0.078 0.985  1.054
 0.170 -.190  18.3272  1.1015 17.226   0.338   0.919   0.077  -0.233 0.985  1.052
 0.170 -.180  18.0420  1.4418 16.600   0.652   1.010  -0.047  -0.173 0.986  1.050
 0.170 -.170  17.8305  1.8267 16.004   1.024   1.141  -0.201  -0.136 0.987  1.048
 0.170 -.160  17.6912  2.2542 15.437   1.450   1.314  -0.385  -0.124 0.987  1.046
 0.170 -.150  17.6221  2.7206 14.901   1.707   1.529  -0.377  -0.138 0.988  1.044
 0.170 -.140  17.6172  3.2217 14.395   1.987   1.784  -0.373  -0.177 0.988  1.042
 0.170 -.130  17.6779  3.7558 13.922   2.305   2.081  -0.391  -0.239 0.989  1.041
 0.170 -.120  17.7971  4.3159 13.481   2.660   2.414  -0.435  -0.323 0.989  1.040
 0.170 -.110  17.9678  4.8944 13.073   3.045   2.780  -0.503  -0.427 0.989  1.038
 0.170 -.100  18.1801  5.4812 12.699   3.453   3.171  -0.593  -0.550 0.990  1.037
 0.170 -.090  18.4239  6.0652 12.359   3.874   3.583  -0.702  -0.690 0.990  1.036
 0.170 -.080  18.6889  6.6345 12.054   4.299   4.005  -0.826  -0.843 0.990  1.035
 0.170 -.070  18.9601  7.1764 11.784   4.714   4.430  -0.959  -1.009 0.991  1.034
 0.170 -.060  19.2253  7.6770 11.548   5.109   4.847  -1.095  -1.184 0.991  1.033
 0.170 -.050  19.4728  8.1242 11.349   5.471   5.245  -1.228  -1.363 0.991  1.033
 0.170 -.040  19.6893  8.5060 11.183   5.789   5.614  -1.353  -1.544 0.991  1.032
 0.170 -.030  19.8685  8.8128 11.056   6.052   5.941  -1.461  -1.719 0.991  1.032
 0.170 -.020  20.0014  9.0370 10.964   6.248   6.215  -1.545  -1.881 0.992  1.031
 0.170 -.010  20.0830  9.1735 10.910   6.370   6.404  -1.599  -2.002 0.992  1.031
 0.170 0.000  20.1106  9.2194 10.891   6.412   6.441  -1.618  -2.016 0.992  1.031
 0.170 0.010  20.0830  9.1735 10.910   6.370   6.404  -1.599  -2.002 0.992  1.031
 0.170 0.020  20.0014  9.0370 10.964   6.248   6.215  -1.545  -1.881 0.992  1.031
 0.170 0.030  19.8687  8.8128 11.056   6.052   5.941  -1.461  -1.719 0.991  1.032
 0.170 0.040  19.6893  8.5060 11.183   5.789   5.614  -1.353  -1.544 0.991  1.032
 0.170 0.050  19.4728  8.1242 11.349   5.471   5.245  -1.228  -1.363 0.991  1.033
 0.170 0.060  19.2253  7.6770 11.548   5.109   4.847  -1.095  -1.184 0.991  1.033
 0.170 0.070  18.9601  7.1764 11.784   4.714   4.430  -0.959  -1.009 0.991  1.034
 0.170 0.080  18.6875  6.6345 12.053   4.299   4.005  -0.826  -0.843 0.990  1.035
 0.170 0.090  18.4238  6.0652 12.359   3.874   3.583  -0.702  -0.690 0.990  1.036
 0.170 0.100  18.1801  5.4812 12.699   3.453   3.171  -0.593  -0.550 0.990  1.037
 0.170 0.110  17.9678  4.8944 13.073   3.045   2.780  -0.503  -0.427 0.989  1.038
 0.170 0.120  17.7971  4.3159 13.481   2.660   2.414  -0.435  -0.323 0.989  1.040
 0.170 0.130  17.6779  3.7558 13.922   2.305   2.081  -0.391  -0.239 0.989  1.041
 0.170 0.140  17.6172  3.2217 14.395   1.987   1.784  -0.373  -0.177 0.988  1.042
 0.170 0.150  17.6221  2.7206 14.901   1.707   1.529  -0.377  -0.138 0.988  1.044
 0.170 0.160  17.6912  2.2542 15.437   1.450   1.314  -0.385  -0.124 0.987  1.046
 0.170 0.170  17.8304  1.8267 16.004   1.024   1.141  -0.201  -0.136 0.987  1.048
 0.170 0.180  18.0419  1.4418 16.600   0.652   1.010  -0.047  -0.173 0.986  1.050
 0.170 0.190  18.3272  1.1015 17.226   0.338   0.919   0.077  -0.233 0.985  1.052
 0.170 0.200  18.6880  0.8088 17.879   0.083   0.631   0.172  -0.078 0.985  1.054
 0.180 -.200  18.7024  0.8110 17.891   0.091   0.521   0.125   0.074 0.984  1.055
 0.180 -.190  18.3771  1.1345 17.243   0.345   0.820   0.045  -0.075 0.985  1.052
 0.180 -.180  18.1288  1.5072 16.622   0.658   1.159  -0.061  -0.249 0.985  1.050
 0.180 -.170  17.9530  1.9236 16.029   1.028   1.452  -0.196  -0.361 0.986  1.048
 0.180 -.160  17.8435  2.3769 15.467   1.454   1.619  -0.361  -0.336 0.987  1.047
 0.180 -.150  17.8006  2.8666 14.934   1.930   1.824  -0.554  -0.334 0.987  1.045
 0.180 -.140  17.8177  3.3852 14.432   2.388   2.066  -0.714  -0.356 0.988  1.043
 0.180 -.130  17.8905  3.9281 13.962   2.708   2.344  -0.722  -0.402 0.988  1.042
 0.180 -.120  18.0132  4.4888 13.524   3.059   2.653  -0.754  -0.469 0.989  1.040
 0.180 -.110  18.1797  5.0605 13.119   3.436   2.992  -0.811  -0.556 0.989  1.039
 0.180 -.100  18.3833  5.6356 12.748   3.831   3.354  -0.889  -0.660 0.989  1.038
 0.180 -.090  18.6144  6.2045 12.410   4.234   3.733  -0.983  -0.779 0.990  1.037
 0.180 -.080  18.8641  6.7568 12.107   4.635   4.123  -1.090  -0.911 0.990  1.036
 0.180 -.070  19.1181  7.2796 11.838   5.023   4.516  -1.205  -1.055 0.990  1.035
 0.180 -.060  19.3662  7.7615 11.605   5.392   4.904  -1.325  -1.210 0.990  1.034
 0.180 -.050  19.5971  8.1906 11.406   5.732   5.277  -1.446  -1.372 0.991  1.034
 0.180 -.040  19.7982  8.5561 11.242   6.031   5.624  -1.562  -1.538 0.991  1.033
 0.180 -.030  19.9644  8.8490 11.115   6.281   5.932  -1.665  -1.699 0.991  1.033
 0.180 -.020  20.0873  9.0626 11.025   6.469   6.186  -1.747  -1.845 0.991  1.032
 0.180 -.010  20.1626  9.1923 10.970   6.586   6.311  -1.800  -1.905 0.991  1.032
 0.180 0.000  20.1881  9.2359 10.952   6.626   6.347  -1.818  -1.919 0.991  1.032
 0.180 0.010  20.1626  9.1923 10.970   6.586   6.311  -1.800  -1.905 0.991  1.032
 0.180 0.020  20.0873  9.0626 11.025   6.469   6.186  -1.747  -1.845 0.991  1.032
 0.180 0.030  19.9645  8.8490 11.116   6.281   5.932  -1.665  -1.699 0.991  1.033
 0.180 0.040  19.7982  8.5561 11.242   6.031   5.624  -1.562  -1.538 0.991  1.033
 0.180 0.050  19.5971  8.1906 11.406   5.732   5.277  -1.446  -1.372 0.991  1.034
 0.180 0.060  19.3662  7.7615 11.605   5.392   4.904  -1.325  -1.210 0.990  1.034
 0.180 0.070  19.1181  7.2796 11.838   5.023   4.516  -1.205  -1.055 0.990  1.035
 0.180 0.080  18.8626  6.7568 12.106   4.635   4.123  -1.090  -0.911 0.990  1.036
 0.180 0.090  18.6144  6.2045 12.410   4.234   3.733  -0.983  -0.779 0.990  1.037
 0.180 0.100  18.3833  5.6356 12.748   3.831   3.354  -0.889  -0.660 0.989  1.038
 0.180 0.110  18.1797  5.0605 13.119   3.436   2.992  -0.811  -0.556 0.989  1.039
 0.180 0.120  18.0132  4.4888 13.524   3.059   2.653  -0.754  -0.469 0.989  1.040
 0.180 0.130  17.8905  3.9281 13.962   2.708   2.344  -0.722  -0.402 0.988  1.042
 0.180 0.140  17.8177  3.3852 14.432   2.388   2.066  -0.714  -0.356 0.988  1.043
 0.180 0.150  17.8006  2.8666 14.934   1.930   1.824  -0.554  -0.334 0.987  1.045
 0.180 0.160  17.8434  2.3769 15.467   1.454   1.619  -0.361  -0.336 0.987  1.047
 0.180 0.170  17.9529  1.9236 16.029   1.028   1.452  -0.196  -0.361 0.986  1.048
 0.180 0.180  18.1287  1.5072 16.622   0.658   1.159  -0.061  -0.249 0.985  1.050
 0.180 0.190  18.3771  1.1345 17.243   0.345   0.820   0.045  -0.075 0.985  1.052
 0.180 0.200  18.7024  0.8110 17.891   0.091   0.521   0.125   0.074 0.984  1.055
 0.190 -.200  18.7419  0.8336 17.908   0.195   0.470   0.006   0.162 0.984  1.055
 0.190 -.190  18.4450  1.1808 17.264   0.454   0.759  -0.068   0.035 0.984  1.053
 0.190 -.180  18.2241  1.5766 16.648   0.770   1.089  -0.166  -0.116 0.985  1.051
 0.190 -.170  18.0710  2.0114 16.060   1.142   1.449  -0.292  -0.288 0.986  1.049
 0.190 -.160  17.9860  2.4853 15.501   1.568   1.847  -0.446  -0.483 0.986  1.048
 0.190 -.150  17.9605  2.9885 14.972   2.043   2.155  -0.630  -0.579 0.987  1.046
 0.190 -.140  17.9884  3.5145 14.474   2.561   2.370  -0.842  -0.575 0.987  1.044
 0.190 -.130  18.0637  4.0566 14.007   3.094   2.615  -1.061  -0.592 0.988  1.043
 0.190 -.120  18.1824  4.6100 13.572   3.549   2.888  -1.196  -0.631 0.988  1.041
 0.190 -.110  18.3371  5.1673 13.170   3.907   3.186  -1.238  -0.688 0.988  1.040
 0.190 -.100  18.5234  5.7224 12.801   4.270   3.506  -1.291  -0.763 0.989  1.039
 0.190 -.090  18.7332  6.2678 12.465   4.632   3.843  -1.355  -0.853 0.989  1.038
 0.190 -.080  18.9590  6.7937 12.165   4.988   4.191  -1.429  -0.956 0.989  1.037
 0.190 -.070  19.1887  7.2903 11.898   5.336   4.544  -1.517  -1.073 0.990  1.036
 0.190 -.060  19.4112  7.7469 11.664   5.669   4.896  -1.615  -1.203 0.990  1.035
 0.190 -.050  19.6210  8.1520 11.469   5.978   5.235  -1.720  -1.342 0.990  1.034
 0.190 -.040  19.8017  8.4959 11.306   6.256   5.553  -1.826  -1.486 0.990  1.034
 0.190 -.030  19.9509  8.7710 11.180   6.489   5.833  -1.924  -1.627 0.990  1.034
 0.190 -.020  20.0609  8.9711 11.090   6.667   6.058  -2.004  -1.749 0.991  1.033
 0.190 -.010  20.1277  9.0920 11.036   6.778   6.206  -2.056  -1.836 0.991  1.033
 0.190 0.000  20.1503  9.1326 11.018   6.816   6.259  -2.074  -1.868 0.991  1.033
 0.190 0.010  20.1277  9.0920 11.036   6.778   6.206  -2.056  -1.836 0.991  1.033
 0.190 0.020  20.0609  8.9711 11.090   6.667   6.058  -2.004  -1.749 0.991  1.033
 0.190 0.030  19.9508  8.7710 11.180   6.489   5.833  -1.924  -1.627 0.990  1.034
 0.190 0.040  19.8017  8.4959 11.306   6.256   5.553  -1.826  -1.486 0.990  1.034
 0.190 0.050  19.6210  8.1520 11.469   5.978   5.235  -1.720  -1.342 0.990  1.034
 0.190 0.060  19.4112  7.7469 11.664   5.669   4.896  -1.615  -1.203 0.990  1.035
 0.190 0.070  19.1883  7.2903 11.898   5.336   4.544  -1.517  -1.073 0.990  1.036
 0.190 0.080  18.9571  6.7937 12.163   4.988   4.191  -1.429  -0.956 0.989  1.037
 0.190 0.090  18.7332  6.2678 12.465   4.632   3.843  -1.355  -0.853 0.989  1.038
 0.190 0.100  18.5234  5.7224 12.801   4.270   3.506  -1.291  -0.763 0.989  1.039
 0.190 0.110  18.3371  5.1673 13.170   3.907   3.186  -1.238  -0.688 0.988  1.040
 0.190 0.120  18.1823  4.6100 13.572   3.549   2.888  -1.196  -0.631 0.988  1.041
 0.190 0.130  18.0637  4.0566 14.007   3.094   2.615  -1.061  -0.592 0.988  1.043
 0.190 0.140  17.9884  3.5145 14.474   2.561   2.370  -0.842  -0.575 0.987  1.044
 0.190 0.150  17.9605  2.9885 14.972   2.043   2.155  -0.630  -0.579 0.987  1.046
 0.190 0.160  17.9860  2.4853 15.501   1.568   1.847  -0.446  -0.483 0.986  1.048
 0.190 0.170  18.0710  2.0114 16.060   1.142   1.449  -0.292  -0.288 0.986  1.049
 0.190 0.180  18.2241  1.5766 16.648   0.770   1.089  -0.166  -0.116 0.985  1.051
 0.190 0.190  18.4450  1.1808 17.264   0.454   0.759  -0.068   0.035 0.984  1.053
 0.190 0.200  18.7419  0.8336 17.908   0.195   0.470   0.006   0.162 0.984  1.055
 0.200 -.200  18.8189  0.8883 17.931   0.371   0.480  -0.155   0.193 0.983  1.056
 0.200 -.190  18.5419  1.2509 17.291   0.651   0.759  -0.242   0.083 0.984  1.054
 0.200 -.180  18.3349  1.6561 16.679   0.978   1.073  -0.347  -0.048 0.984  1.052
 0.200 -.170  18.1990  2.1042 16.095   1.355   1.425  -0.473  -0.203 0.985  1.050
 0.200 -.160  18.1231  2.5831 15.540   1.780   1.809  -0.626  -0.380 0.986  1.048
 0.200 -.150  18.1001  3.0852 15.015   2.250   2.217  -0.805  -0.577 0.986  1.047
 0.200 -.140  18.1239  3.6036 14.520   2.691   2.644  -0.944  -0.787 0.987  1.045
 0.200 -.130  18.1866  4.1298 14.057   3.124   2.845  -1.071  -0.768 0.987  1.044
 0.200 -.120  18.2859  4.6614 13.625   3.522   3.073  -1.163  -0.771 0.988  1.042
 0.200 -.110  18.4176  5.1919 13.226   3.821   3.326  -1.159  -0.796 0.988  1.041
 0.200 -.100  18.5755  5.7166 12.859   4.124   3.600  -1.169  -0.839 0.988  1.040
 0.200 -.090  18.7531  6.2274 12.526   4.434   3.891  -1.199  -0.898 0.989  1.039
 0.200 -.080  18.9451  6.7174 12.228   4.748   4.195  -1.252  -0.974 0.989  1.038
 0.200 -.070  19.1408  7.1782 11.963   5.064   4.508  -1.329  -1.065 0.989  1.037
 0.200 -.060  19.3322  7.6002 11.732   5.377   4.824  -1.428  -1.173 0.989  1.036
 0.200 -.050  19.5104  7.9739 11.536   5.677   5.134  -1.543  -1.294 0.990  1.035
 0.200 -.040  19.6644  8.2905 11.374   5.951   5.427  -1.663  -1.425 0.990  1.035
 0.200 -.030  19.7905  8.5417 11.249   6.187   5.687  -1.777  -1.555 0.990  1.034
 0.200 -.020  19.8836  8.7242 11.159   6.370   5.894  -1.873  -1.668 0.990  1.034
 0.200 -.010  19.9401  8.8344 11.106   6.487   6.030  -1.937  -1.746 0.990  1.034
 0.200 0.000  19.9592  8.8714 11.088   6.527   6.078  -1.959  -1.774 0.990  1.034
 0.200 0.010  19.9401  8.8344 11.106   6.487   6.030  -1.937  -1.746 0.990  1.034
 0.200 0.020  19.8836  8.7242 11.159   6.370   5.894  -1.873  -1.668 0.990  1.034
 0.200 0.030  19.7905  8.5417 11.249   6.187   5.687  -1.777  -1.555 0.990  1.034
 0.200 0.040  19.6644  8.2905 11.374   5.951   5.427  -1.663  -1.425 0.990  1.035
 0.200 0.050  19.5099  7.9739 11.536   5.677   5.134  -1.543  -1.294 0.990  1.035
 0.200 0.060  19.3317  7.6002 11.732   5.377   4.824  -1.428  -1.173 0.989  1.036
 0.200 0.070  19.1403  7.1782 11.962   5.064   4.508  -1.329  -1.065 0.989  1.037
 0.200 0.080  18.9431  6.7174 12.226   4.748   4.195  -1.252  -0.974 0.989  1.038
 0.200 0.090  18.7531  6.2274 12.526   4.434   3.891  -1.199  -0.898 0.989  1.039
 0.200 0.100  18.5754  5.7166 12.859   4.124   3.600  -1.169  -0.839 0.988  1.040
 0.200 0.110  18.4176  5.1919 13.226   3.821   3.326  -1.159  -0.796 0.988  1.041
 0.200 0.120  18.2858  4.6614 13.624   3.522   3.073  -1.163  -0.771 0.988  1.042
 0.200 0.130  18.1865  4.1298 14.057   3.124   2.845  -1.071  -0.768 0.987  1.044
 0.200 0.140  18.1239  3.6036 14.520   2.691   2.644  -0.944  -0.787 0.987  1.045
 0.200 0.150  18.1001  3.0852 15.015   2.250   2.217  -0.805  -0.577 0.986  1.047
 0.200 0.160  18.1230  2.5831 15.540   1.780   1.809  -0.626  -0.380 0.986  1.048
 0.200 0.170  18.1990  2.1042 16.095   1.355   1.425  -0.473  -0.203 0.985  1.050
 0.200 0.180  18.3349  1.6561 16.679   0.978   1.073  -0.347  -0.048 0.984  1.052
 0.200 0.190  18.5419  1.2509 17.291   0.651   0.759  -0.242   0.083 0.984  1.054
 0.200 0.200  18.8189  0.8883 17.931   0.371   0.480  -0.155   0.193 0.983  1.056
 0.210 -.200  18.9356  0.9776 17.958   0.532   0.546  -0.273   0.172 0.983  1.057
 0.210 -.190  18.6724  1.3496 17.323   0.825   0.817  -0.368   0.075 0.983  1.055
 0.210 -.180  18.4774  1.7626 16.715   1.129   1.123  -0.445  -0.043 0.984  1.053
 0.210 -.170  18.3429  2.2079 16.135   1.494   1.461  -0.563  -0.184 0.984  1.051
 0.210 -.160  18.2614  2.6773 15.584   1.920   1.826  -0.723  -0.347 0.985  1.049
 0.210 -.150  18.2232  3.1606 15.063   2.398   2.215  -0.924  -0.529 0.986  1.048
 0.210 -.140  18.2247  3.6533 14.571   2.765   2.624  -1.006  -0.729 0.986  1.046
 0.210 -.130  18.2612  4.1501 14.111   3.131   2.986  -1.085  -0.882 0.987  1.045
 0.210 -.120  18.3257  4.6440 13.682   3.350   3.175  -1.021  -0.860 0.987  1.043
 0.210 -.110  18.4174  5.1318 13.286   3.584   3.386  -0.979  -0.858 0.987  1.042
 0.210 -.100  18.5300  5.6087 12.921   3.832   3.615  -0.964  -0.874 0.988  1.041
 0.210 -.090  18.6607  6.0704 12.590   4.097   3.863  -0.981  -0.909 0.988  1.040
 0.210 -.080  18.8056  6.5112 12.294   4.377   4.132  -1.031  -0.967 0.988  1.039
 0.210 -.070  18.9549  6.9238 12.031   4.666   4.411  -1.111  -1.042 0.989  1.038
 0.210 -.060  19.1023  7.3002 11.802   4.955   4.698  -1.214  -1.138 0.989  1.037
 0.210 -.050  19.2395  7.6316 11.608   5.232   4.985  -1.333  -1.253 0.989  1.036
 0.210 -.040  19.3573  7.9106 11.447   5.486   5.260  -1.455  -1.381 0.989  1.036
 0.210 -.030  19.4540  8.1319 11.322   5.702   5.507  -1.568  -1.509 0.989  1.035
 0.210 -.020  19.5251  8.2919 11.233   5.869   5.706  -1.661  -1.622 0.989  1.035
 0.210 -.010  19.5683  8.3884 11.180   5.974   5.772  -1.722  -1.636 0.989  1.035
 0.210 0.000  19.5828  8.4206 11.162   6.011   5.792  -1.744  -1.638 0.990  1.035
 0.210 0.010  19.5683  8.3884 11.180   5.974   5.772  -1.722  -1.636 0.989  1.035
 0.210 0.020  19.5251  8.2919 11.233   5.869   5.706  -1.661  -1.622 0.989  1.035
 0.210 0.030  19.4540  8.1319 11.322   5.702   5.507  -1.568  -1.509 0.989  1.035
 0.210 0.040  19.3569  7.9106 11.446   5.486   5.260  -1.455  -1.381 0.989  1.036
 0.210 0.050  19.2390  7.6316 11.607   5.232   4.985  -1.333  -1.253 0.989  1.036
 0.210 0.060  19.1019  7.3002 11.802   4.955   4.698  -1.214  -1.138 0.989  1.037
 0.210 0.070  18.9544  6.9238 12.031   4.666   4.411  -1.111  -1.042 0.989  1.038
 0.210 0.080  18.8041  6.5112 12.293   4.377   4.132  -1.031  -0.967 0.988  1.039
 0.210 0.090  18.6607  6.0704 12.590   4.097   3.863  -0.981  -0.909 0.988  1.040
 0.210 0.100  18.5300  5.6087 12.921   3.832   3.615  -0.964  -0.874 0.988  1.041
 0.210 0.110  18.4174  5.1318 13.286   3.584   3.386  -0.979  -0.858 0.987  1.042
 0.210 0.120  18.3256  4.6440 13.682   3.350   3.175  -1.021  -0.860 0.987  1.043
 0.210 0.130  18.2611  4.1501 14.111   3.131   2.986  -1.085  -0.882 0.987  1.045
 0.210 0.140  18.2246  3.6533 14.571   2.765   2.624  -1.006  -0.729 0.986  1.046
 0.210 0.150  18.2232  3.1606 15.063   2.398   2.215  -0.924  -0.529 0.986  1.048
 0.210 0.160  18.2613  2.6773 15.584   1.920   1.826  -0.723  -0.347 0.985  1.049
 0.210 0.170  18.3429  2.2079 16.135   1.494   1.461  -0.563  -0.184 0.984  1.051
 0.210 0.180  18.4774  1.7626 16.715   1.129   1.123  -0.445  -0.043 0.984  1.053
 0.210 0.190  18.6724  1.3496 17.323   0.825   0.817  -0.368   0.075 0.983  1.055
 0.210 0.200  18.9355  0.9776 17.958   0.532   0.546  -0.273   0.172 0.983  1.057
 0.220 -.200  19.1011  1.1108 17.990   0.661   0.680  -0.332   0.102 0.982  1.058
 0.220 -.190  18.8455  1.4861 17.359   0.953   0.941  -0.422   0.014 0.983  1.056
 0.220 -.180  18.6503  1.8945 16.756   1.269   1.234  -0.514  -0.095 0.983  1.054
 0.220 -.170  18.5051  2.3253 16.180   1.648   1.557  -0.653  -0.226 0.984  1.052
 0.220 -.160  18.4039  2.7711 15.633   2.086   1.903  -0.840  -0.378 0.984  1.050
 0.220 -.150  18.3378  3.2229 15.115   2.456   2.269  -0.953  -0.549 0.985  1.049
 0.220 -.140  18.3038  3.6768 14.627   2.791   2.651  -1.027  -0.738 0.985  1.047
 0.220 -.130  18.2960  4.1262 14.170   2.988   2.937  -0.968  -0.831 0.986  1.046
 0.220 -.120  18.3092  4.5659 13.743   3.164   3.085  -0.896  -0.787 0.986  1.044
 0.220 -.110  18.3445  4.9946 13.350   3.357   3.261  -0.853  -0.771 0.987  1.043
 0.220 -.100  18.3973  5.4093 12.988   3.571   3.470  -0.845  -0.787 0.987  1.042
 0.220 -.090  18.4656  5.8063 12.659   3.805   3.714  -0.872  -0.841 0.987  1.041
 0.220 -.080  18.5468  6.1814 12.365   4.052   3.994  -0.932  -0.933 0.988  1.040
 0.220 -.070  18.6330  6.5291 12.104   4.305   4.264  -1.017  -1.022 0.988  1.039
 0.220 -.060  18.7193  6.8428 11.876   4.553   4.529  -1.121  -1.119 0.988  1.038
 0.220 -.050  18.8004  7.1170 11.683   4.791   4.800  -1.235  -1.238 0.988  1.037
 0.220 -.040  18.8694  7.3461 11.523   5.007   4.959  -1.350  -1.269 0.989  1.037
 0.220 -.030  18.9272  7.5272 11.400   5.193   5.036  -1.458  -1.243 0.989  1.037
 0.220 -.020  18.9695  7.6582 11.311   5.204   5.109  -1.413  -1.242 0.989  1.036
 0.220 -.010  18.9958  7.7374 11.258   5.193   5.163  -1.369  -1.250 0.989  1.036
 0.220 0.000  19.0048  7.7641 11.241   5.190   5.183  -1.354  -1.255 0.989  1.036
 0.220 0.010  18.9958  7.7374 11.258   5.193   5.163  -1.369  -1.250 0.989  1.036
 0.220 0.020  18.9695  7.6582 11.311   5.204   5.109  -1.413  -1.242 0.989  1.036
 0.220 0.030  18.9268  7.5272 11.400   5.193   5.036  -1.458  -1.243 0.989  1.037
 0.220 0.040  18.8690  7.3461 11.523   5.007   4.959  -1.350  -1.269 0.989  1.037
 0.220 0.050  18.8000  7.1170 11.683   4.791   4.800  -1.235  -1.238 0.988  1.037
 0.220 0.060  18.7188  6.8428 11.876   4.553   4.529  -1.121  -1.119 0.988  1.038
 0.220 0.070  18.6325  6.5291 12.103   4.305   4.264  -1.017  -1.022 0.988  1.039
