 ******************************************************************************
 * SHELL MODEL - DEFORMED WOODS-SAXON POTENTIAL:  NUCLEUS Z= 92 N=144 A=236   *
 * CENTRAL POTENTIAL-DEPTH VO = -45.9 DIFUSSENESS A=  0.630 RADIUS RO=   7.66 *
 * SPIN-ORBIT POTEN.-DEPTH VSO = 17.5 DIFUSSENESS A=  0.630 RADIUS RV=   7.66 *
 ******************************************************************************
 Eldm- Pashkevich 

 EPS=-0.100 a1= 0.000 a3= 0.000 a4=-0.160 a5= 0.000 a6= 0.000 Gn*A=22.5 Gz*A=26.5
 VAR:    T         F         T         F         F         F
 P(1)  P(2)   Barrier  Sh.Cor   Eldm   dU(N)   dU(P)   dP(N)   dP(P)   BC   BS
 -.070 0.140  20.3427  4.7654 15.577   3.117   3.073  -0.535  -0.890 0.992  1.039
 -.070 0.145  20.6360  4.7536 15.882   3.143   3.066  -0.553  -0.902 0.991  1.040
 -.070 0.150  20.9397  4.7425 16.197   3.176   3.067  -0.578  -0.922 0.991  1.041
 -.070 0.155  21.2529  4.7311 16.522   3.216   3.074  -0.610  -0.949 0.991  1.042
 -.070 0.160  21.5747  4.7187 16.856   3.264   3.087  -0.648  -0.984 0.990  1.043
 -.070 0.165  21.9121  4.7123 17.200   3.327   3.107  -0.695  -1.026 0.990  1.044
 -.070 0.170  22.2498  4.6968 17.553   3.388   3.131  -0.747  -1.075 0.990  1.045
 -.070 0.175  22.5931  4.6774 17.916   3.454   3.159  -0.805  -1.130 0.990  1.046
 -.070 0.180  22.9411  4.6535 18.288   3.525   3.048  -0.869  -1.050 0.989  1.047
 -.070 0.185  23.2932  4.6246 18.669   3.600   2.916  -0.940  -0.952 0.989  1.048
 -.070 0.190  23.6488  4.5901 19.059   3.669   2.786  -1.007  -0.858 0.989  1.049
 -.070 0.195  24.0074  4.5496 19.458   3.604   2.656  -0.943  -0.767 0.988  1.050
 -.070 0.200  24.3682  4.5025 19.866   3.539   2.526  -0.883  -0.679 0.988  1.052
 -.060 0.000  16.4525  5.2634 11.189   3.712   3.311  -0.885  -0.875 0.995  1.026
 -.060 0.005  16.4562  5.2617 11.194   3.709   3.309  -0.883  -0.873 0.995  1.026
 -.060 0.010  16.4685  5.2575 11.211   3.699   3.303  -0.876  -0.868 0.995  1.026
 -.060 0.015  16.4893  5.2507 11.239   3.685   3.292  -0.866  -0.860 0.995  1.026
 -.060 0.020  16.5176  5.2404 11.277   3.664   3.278  -0.852  -0.849 0.995  1.026
 -.060 0.025  16.5542  5.2274 11.327   3.638   3.261  -0.835  -0.836 0.995  1.027
 -.060 0.030  16.5989  5.2115 11.387   3.607   3.241  -0.815  -0.821 0.995  1.027
 -.060 0.035  16.6520  5.1930 11.459   3.572   3.219  -0.792  -0.805 0.995  1.027
 -.060 0.040  16.7134  5.1720 11.541   3.534   3.195  -0.768  -0.789 0.995  1.027
 -.060 0.045  16.7834  5.1486 11.635   3.493   3.171  -0.742  -0.773 0.995  1.027
 -.060 0.050  16.8621  5.1230 11.739   3.450   3.146  -0.715  -0.758 0.995  1.028
 -.060 0.055  16.9498  5.0954 11.854   3.406   3.122  -0.688  -0.745 0.995  1.028
 -.060 0.060  17.0466  5.0663 11.980   3.361   3.100  -0.660  -0.735 0.994  1.028
 -.060 0.065  17.1528  5.0357 12.117   3.317   3.081  -0.633  -0.728 0.994  1.029
 -.060 0.070  17.2687  5.0041 12.265   3.273   3.064  -0.608  -0.725 0.994  1.029
 -.060 0.075  17.3947  4.9718 12.423   3.231   3.051  -0.583  -0.727 0.994  1.030
 -.060 0.080  17.5311  4.9393 12.592   3.191   3.042  -0.560  -0.734 0.994  1.030
 -.060 0.085  17.6782  4.9068 12.771   3.155   3.038  -0.539  -0.746 0.994  1.031
 -.060 0.090  17.8365  4.8751 12.961   3.121   3.039  -0.521  -0.765 0.994  1.031
 -.060 0.095  18.0063  4.8442 13.162   3.092   3.047  -0.505  -0.789 0.993  1.032
 -.060 0.100  18.1877  4.8146 13.373   3.067   3.060  -0.493  -0.820 0.993  1.033
 -.060 0.105  18.3811  4.7867 13.594   3.048   3.080  -0.484  -0.857 0.993  1.033
 -.060 0.110  18.5866  4.7605 13.826   3.034   3.042  -0.478  -0.837 0.993  1.034
 -.060 0.115  18.8047  4.7367 14.068   3.025   2.999  -0.476  -0.812 0.993  1.035
 -.060 0.120  19.0373  4.7171 14.320   3.026   2.962  -0.480  -0.791 0.993  1.035
 -.060 0.125  19.2805  4.6981 14.582   3.031   2.932  -0.487  -0.778 0.992  1.036
 -.060 0.130  19.5363  4.6817 14.855   3.043   2.908  -0.498  -0.771 0.992  1.037
 -.060 0.135  19.8042  4.6673 15.137   3.061   2.891  -0.514  -0.770 0.992  1.038
 -.060 0.140  20.0838  4.6548 15.429   3.086   2.880  -0.536  -0.776 0.992  1.039
 -.060 0.145  20.3748  4.6440 15.731   3.118   2.876  -0.562  -0.788 0.991  1.039
 -.060 0.150  20.6766  4.6342 16.042   3.156   2.878  -0.593  -0.807 0.991  1.040
 -.060 0.155  20.9884  4.6249 16.364   3.201   2.886  -0.630  -0.833 0.991  1.041
 -.060 0.160  21.3095  4.6153 16.694   3.252   2.900  -0.672  -0.865 0.991  1.042
 -.060 0.165  21.6396  4.6048 17.035   3.309   2.918  -0.719  -0.903 0.990  1.043
 -.060 0.170  21.9768  4.5926 17.384   3.371   2.941  -0.772  -0.947 0.990  1.044
